name,address,category,phone,website,email,rating,total_ratings,place_id
La Placita Mexico Supermarkett,"201 N 10th St, Haines City, FL 33844, USA",Atm,(863) 421-1137,,,4,141,ChIJ6aJ7B5Vz3YgRQ7_Cwn3FJfI
Menat Beauty Supply,"1689 E Hinson Ave, Haines City, FL 33844, USA",Establishment,(863) 421-9100,,,4.5,242,ChIJG2bPZZFz3YgRNcl-HTkSckM
Save A Lot,"1687 E Hinson Ave, Haines City, FL 33844, USA",Establishment,(863) 421-0303,https://savealot.com/stores/30013?utm_campaign=gmb&utm_medium=organic&utm_source=google,,3.9,759,ChIJIfx3ZpFz3YgRRt1UyM4SZ-o
Mom-n-Me Food Store,"20 S 5th St, Haines City, FL 33844, USA",Convenience Store,(863) 812-1700,,,4.8,80,ChIJzW9IU-Nz3YgRyotOfo34Kug
Haines City Electronic,"1685 E Hinson Ave, Haines City, FL 33844, USA",Car Repair,(863) 421-1660,,,3.9,76,ChIJX_x3ZpFz3YgRcCAvVrymXcs
Rainbow Beauty Supply,"609 U.S. Hwy 17-92 W, Haines City, FL 33844, USA",Establishment,(863) 421-8233,https://www.facebook.com/Rainbow-Beauty-Supply-135578426491002/,,4.1,282,ChIJ2ZEf7rBz3YgRr_6T_RL8AC4
Haines City Plaza,"E Hinson Ave, Haines City, FL 33844, USA",Establishment,,,,4.7,38,ChIJYaDk5Npz3YgRFqjcxNWoyOA
LiLY's Groceries,"3105 E Hinson Ave, Haines City, FL 33844, USA",Establishment,(863) 866-2577,,,4.5,15,ChIJP387OTxz3YgRXFUgdNgwlqs
Winn-Dixie,"36019 US-27, Haines City, FL 33844, USA",Establishment,(863) 421-6535,https://www.winndixie.com/StoreDetails?search=705,,4.2,1403,ChIJBel3vc9z3YgRu4SejfWXPJo
The WAY 2 Shoppe,"20 N 6th St, Haines City, FL 33844, USA",Establishment,(863) 422-1022,https://www.facebook.com/WAY2Shoppe,,4.7,22,ChIJgzpB571z3YgRwCWjiXERwao
Haines City Hall,"620 E Main St, Haines City, FL 33844, USA",Establishment,(863) 421-3600,http://www.hainescity.com/,,3.2,28,ChIJh-n3wL1z3YgRrwTNc_OHsAQ
Haines City Inspection Center,"3700 Bannon Island Rd, Haines City, FL 33844, USA",Establishment,(800) 333-4554,https://www.carvana.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmb-hainescityIC,,3.8,135,ChIJE-jx5bp13YgRaWUIkqsmgMI
Hi Five Services LLC,"651 E Main St STE 4, Haines City, FL 33844, USA",Establishment,(407) 476-8086,http://hifiveservicesllc.com/,,5,50,ChIJW17A8HvhsiwRLm1h2WNDFgY
Access Center at Haines City,"118 S 10th St, Haines City, FL 33844, USA",Establishment,(863) 204-8000,https://www.youraccesscenter.com/,,4.5,42,ChIJb5bGs5dz3YgRGvwue4E3aCU
Nazario Consumer Services LLC,"139 N 6th St, Haines City, FL 33844, USA",Accounting,(863) 422-8203,,,3.9,36,ChIJJUQOFb5z3YgRNKop6WNcu4o
Helping People Immigrations Services Haines City,"39 N 6th St, Haines City, FL 33844, USA",Establishment,(407) 585-9496,,,,,ChIJYWwDDA9z3YgRgaT0E0AWpDo
Haines City Car Care Center,"1005 US-17, Haines City, FL 33844, USA",Car Repair,(863) 422-6124,http://www.hainescitycarcare.com/,,4.8,575,ChIJiytwKbNz3YgRdvK1NJe3NRU
Haines City Mover's,"456 US-17, Haines City, FL 33844, USA",Establishment,(863) 216-3875,https://hainescitymovers.com/,,4.8,6,ChIJ21U329Jz3YgRmhkVFp4rLns
Haines City Municipal Government,"620 E Main St, Haines City, FL 33844, USA",City Hall,(863) 421-3600,http://hainescity.com/,,2.8,31,ChIJh-n3wL1z3YgRA1ByT1faN-Q
Hms Service Company,"3612 E Johnson Ave, Haines City, FL 33844, USA",Car Repair,(863) 422-4651,,,4.5,11,ChIJReT3fwt03YgRUxRB6B4vKWo
Haines City Public Infrastructure Maintenance,"426 Claude Holmes Senior Ave, Haines City, FL 33844, USA",Establishment,(863) 421-3695,http://www.hainescity.com/,,3.2,18,ChIJwy-uAQNz3YgR_0lB2AQ_OLk
Republic Services,"36 S 6th St, Haines City, FL 33844, USA",Establishment,(863) 421-9854,https://www.republicservices.com/,,1.8,9,ChIJEZpVlL1z3YgRQ2rtaxoqkpk
SUPREME FINANCIAL SERVICES,"39 N 6th St, Haines City, FL 33844, USA",Accounting,(407) 257-5267,https://supremefinancialservices.com/,,5,323,ChIJtz4Ef8hz3YgRou_0RqMFQt8
Haines City Public Works Department,"300 N 5th St, Haines City, FL 33844, USA",Establishment,(863) 421-3777,https://hainescity.com/directory.aspx?did=22,,5,4,ChIJCxSxJb1z3YgRJAOi-wxt9Cw
"ESSENTIAL FAMILY AND COMMUNITY SERVICES, LLC","375 E Central Ave 2 floor suite 397, Winter Haven, FL 33880, USA",Establishment,(863) 866-2430,http://www.efcstcm.com/,,5,3,ChIJaTgsz9xz3YgReVowcI7XaMk
Haines City Building Department,"620 E Main St, Haines City, FL 33844, USA",Establishment,(863) 421-3610,https://hainescity.com/156/Building-Division,,1.8,13,ChIJh-n3wL1z3YgRoClr4S1m2P8
Prince and Sons Inc,"200 S F St, Haines City, FL 33844, USA",Establishment,(863) 422-5207,http://www.princelandservices.com/,,3.7,74,ChIJ985mIK5z3YgRangAM-IR3UA
Probation & Parole Services,"620 E Main St, Haines City, FL 33844, USA",Establishment,(863) 419-3344,,,,,ChIJxTrk0KIM3YgR6iyUpMXynRk
Tropical Multi Services LLC,"39 N 11th St, Haines City, FL 33844, USA",Accounting,(863) 353-5449,,,4.9,435,ChIJYaATzdJz3YgRBCH8SJow-Gg
"Ovation Bistro & Bar, Davenport","42605 US-27, Davenport, FL 33837, USA",Bar,(863) 313-1234,https://www.ovationbistro.com/davenport?utm_source=google&utm_medium=organic&utm_campaign=gmb,,4.8,13022,ChIJV_WcBY9w3YgRZ7Ti3RfTSps
El Toque Restaurant Davenport,"43418 US-27 #3, Davenport, FL 33837, USA",Establishment,(863) 353-8360,https://eltoquerestaurant.com/,,4.9,647,ChIJdQlFK1Jx3YgRyo-BcaY0CMM
The Nest,"200 Eagle Ridge Dr, Davenport, FL 33837, USA",Establishment,(863) 547-8839,https://whgolfclub.com/the-nest/,,4.5,31,ChIJJ_NbEDJx3YgR0V3qn-uACTs
"Margarita's Cocina Mexicana, Davenport","45653 US-27, Davenport, FL 33896, USA",Bar,(863) 845-1229,https://margaritascm.com/margaritascocinamexicana-davenport?utm_source=google,,4.8,780,ChIJkfoY9ul73YgRsVzwkWTvbKA
LongHorn Steakhouse,"8095 Osceola Polk Line Rd, Davenport, FL 33896, USA",Bar,(321) 677-3283,https://www.longhornsteakhouse.com/locations/fl/davenport/championsgate/5616?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:davenport-fl-5616_pl:locurl_rd:1532,,4.5,2342,ChIJ9e9tLZt73YgRRSOoiqVkmis
Global Foody Lovers,"2143 Davenport Blvd, Davenport, FL 33837, USA",Establishment,(863) 377-1990,http://www.orderglobalfoodylovers.com/,,4.8,132,ChIJQ7qwIABx3YgRlh7ycoTEj5o
Wild Dogs,"43568 US-27, Davenport, FL 33837, USA",Establishment,,,,4.8,50,ChIJuZOV-8Bx3YgRxD4cp0MFXs8
Davenport Diner,"40230 US-27, Davenport, FL 33837, USA",Establishment,(863) 353-2649,http://davenportdiner.com/,,4.6,1695,ChIJwUVaVjhx3YgRFBl6ZmrSKrw
Ford's Garage ChampionsGate,"8035 Osceola Polk Line Rd, Davenport, FL 33896, USA",Bar,(321) 966-3673,https://www.fordsgarageusa.com/locations/championsgate/,,4.4,2195,ChIJcQDM8aZ73YgRVgqRJDhuSTY
Miller's Ale House,"8170 Laura Ln, Davenport, FL 33896, USA",Bar,(407) 274-9731,https://millersalehouse.com/locations/champions-gate/?utm_source=gmb&utm_medium=organic,,4.6,11359,ChIJw9tJxjp63YgRPcY3rmJ8uKU
Keke's Breakfast Cafe,"2015 Aegean Wy, Davenport, FL 33896, USA",Establishment,(863) 438-2962,https://www.kekes.com/locations/kekes-champions-gate?utm_source=gbp,,4.7,3619,ChIJgVpgAGt53YgROI63sBj5yJI
Sunday's Grill,"2414 Sand Mine Rd, Davenport, FL 33897, USA",Bar,(863) 588-2162,https://sundaysgrill.com/?utm_source=google,,4.5,802,ChIJK0tkeUJ73YgRqIDkpg9XZng
First Watch,"1141 Posner Blvd, Davenport, FL 33837, USA",Establishment,(863) 204-1811,http://www.firstwatch.com/locations/posner-village/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=posner-village,,4.5,1624,ChIJVZnMdQ1x3YgRII9iKaEsvF4
Zoey's Pasta On The Go,"145 Ridge Center Dr, Davenport, FL 33837, USA",Establishment,(863) 438-5061,https://zoeyspastaonthego.toast.site/,,4.7,430,ChIJxaPf-FZx3YgRMetEWVsX7aM
Taps & Corks,"125 W Bay St, Davenport, FL 33837, USA",Bar,,,,4.4,82,ChIJrb3tCgB33YgRHnNNsaI-brg
Honey's BBQ,"2200 Posner Blvd, Davenport, FL 33837, USA",Establishment,(863) 424-7300,https://honeysbbque.com/,,4.7,895,ChIJWe847CVx3YgRW7gNanS_lv8
Posner Village,"Victor, Posner Blvd, Davenport, FL 33837, USA",Establishment,,,,4.6,758,ChIJo-UVkupx3YgRVjbQ7_IYzTw
Marshalls & HomeGoods,"1191 Posner Blvd, Davenport, FL 33837, USA",Clothing Store,(863) 420-9969,https://www.marshalls.com/,,4.4,1657,ChIJKQYIBilx3YgR13oyfB_bjbc
bealls,"1271 Posner Blvd, Davenport, FL 33837, USA",Clothing Store,(863) 420-8096,https://stores.bealls.com/fl/davenport/1271-posner-blvd,,4.4,214,ChIJ2855LAtx3YgR70y88uTMh4Q
Burlington,"1241 Posner Blvd, Davenport, FL 33837, USA",Clothing Store,(863) 204-1313,https://stores.burlington.com/fl/davenport/1141/?utm_source=google&utm_medium=organic&utm_campaign=maps,,4.3,777,ChIJl9cCJWVx3YgRrCRVd8-w20o
DISNEY & FL GIFTS Clearance Store,"4711 US-27, Davenport, FL 33837, USA",Clothing Store,,,,3.5,22,ChIJk66ErBlx3YgRKOvfhRuyBps
Ross Dress for Less,"1400 Posner Blvd, Davenport, FL 33837, USA",Clothing Store,(863) 420-0966,https://www.rossstores.com/,,4.2,2456,ChIJg3IjKYFw3YgRu9eL4yhZDck
Gift shop,"43338 US-27, Davenport, FL 33837, USA",Clothing Store,(407) 968-5659,,,4.1,146,ChIJrYcLs4Bw3YgRBqGKE71StbI
Cato Fashions,"2400 Posner Blvd, Davenport, FL 33837, USA",Clothing Store,(863) 420-0223,https://stores.catofashions.com/fl/davenport/2400-posner-boulevard?utm_source=gmb&utm_medium=Yext&y_source=1_MjY1NTk4ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,4.5,156,ChIJfXOzXIBw3YgRQ3En5h5FqoM
Books-A-Million,"5600 Grandview Pkwy, Davenport, FL 33837, USA",Book Store,(863) 420-0700,https://www.booksamillion.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-736,,4.6,1371,ChIJiWPVPnl63YgRykvXk6RMp9A
DICK'S Sporting Goods,"1300 Posner Blvd, Davenport, FL 33837, USA",Bicycle Store,(863) 424-4444,https://stores.dickssportinggoods.com/fl/davenport/706/?seo=localpack,,3.9,600,ChIJ64pY54Bw3YgRk2fHW_Sbc-Q
Rack Room Shoes,"1231 Posner Blvd, Davenport, FL 33837, USA",Establishment,(863) 604-7442,https://www.rackroomshoes.com/store/777/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=777,,3.8,62,ChIJGY9FVqFx3YgRwaqqjRp145Y
Target,"5000 Grandview Pkwy, Davenport, FL 33837, USA",Clothing Store,(863) 256-1051,https://www.target.com/sl/ne-polk-county/2366,,4.4,1151,ChIJBSMKGn963YgRUE9YuME_77w
JCPenney,"6200 Grandview Pkwy, Davenport, FL 33837, USA",Clothing Store,(863) 424-7137,https://www.jcpenney.com/locations/fl/davenport/clothing-stores-davenport-fl-2985.html,,4.3,1821,ChIJJ9eHuX563YgRJH12Z-sZZvE
Webb's Candy,"38217 US-27, Davenport, FL 33837, USA",Establishment,(863) 422-1051,http://webbscandyshop.com/,,4.4,899,ChIJCfZ9gnFx3YgRMhmX44gs3eY
Five Below,"1221 Posner Blvd, Davenport, FL 33837, USA",Establishment,(863) 401-4074,https://locations.fivebelow.com/fl/davenport/1221-posner-blvd?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzk0MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,4.5,1049,ChIJoWTdkQFx3YgRukgVJ0d7V7M
Guerrilla Lobster Collectibles,"2111 Davenport Blvd, Davenport, FL 33837, USA",Establishment,(863) 289-4608,http://www.guerrillalobster.com/,,4.2,59,ChIJS7Q5jNt33YgR30BPxlZYO7M
Ashley Store,"5400 Grandview Pkwy, Davenport, FL 33837, USA",Establishment,(863) 588-1699,https://stores.ashleyfurniture.com/store/us/florida/davenport/5400-grandview-pkwy/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,,4.4,1861,ChIJIT4DQnl63YgRODWkMQD3R2o
DAVENPORT FOOD MART,"404 US-17 92 N, Davenport, FL 33837, USA",Convenience Store,(863) 421-9260,http://www.citgo.com/,,4.3,60,ChIJfRIlj8t23YgRigHvDIG6kyg
Lil Buddys Caribbean Market,"123 Ridge Center Dr, Davenport, FL 33837, USA",Convenience Store,(863) 353-2654,,,4.6,143,ChIJLefm9Y5w3YgRfNA3V-yhFYQ
Hobby Lobby,"1301 Posner Blvd, Davenport, FL 33837, USA",Establishment,(863) 424-8998,https://www.hobbylobby.com/stores/search/966?y_source=1_Mjk5OTY1NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,4.7,1636,ChIJM8NHaklx3YgRB-WmbgyyLHU
fl service and solutions corp,"7000 Victoria Park Ln, Davenport, FL 33896, USA",Establishment,(321) 335-8021,,,,,ChIJuXBV4LF53YgRqdl0yoUwB3k
Davenport Handyman Services,"318 Langham Dr, Davenport, FL 33897, USA",Establishment,(800) 258-0331,https://davenporthandymanservice.com/,,5,7,ChIJjZ0DyGx6aEIRotRwnj_oSbs
City of Davenport Public Service Building 1318 By Gosh Blvd,"1139-1463 North Blvd W, Davenport, FL 33837, USA",Establishment,(863) 419-3300,http://www.mydavenport.org/,,3.3,3,ChIJ1SFmIj5x3YgRoY5eAwvtDaw
Servimaster C&V,"71 Thrive Rd, Davenport, FL 33896, USA",Establishment,(832) 245-1314,https://servimastercv.com/,,5,39,ChIJhfK9KhPLnycR7G6z8TWLAtc
"Chris Lawn Care Services, LLC","322 Pentas Ln, Haines City, FL 33844, USA",Establishment,(321) 330-5067,http://www.chrislawncareservices.com/,,4.5,23,ChIJFyFGRlhx3YgRROYqhcKZ_H8
Davenport Garage Door Service,"827 Longboat Dr, Davenport, FL 33896, USA",Establishment,(407) 589-5529,,,5,26,ChIJPeDVOUN73YgRrQctont304M
Strada Services,"6001 S Orange Blossom Trail, Davenport, FL 33896, USA",Electrician,(863) 216-2185,https://stradaservices.com/service-area/?utm_source=localfx&utm_medium=organic&utm_campaign=davenport_localfx&utm_content=davenport,,4.8,252,ChIJYVK4Lq553YgRVm1dBMVWBJg
A/C PRO SERVICE LLC,"28.1661704, 81.6014554, Davenport, FL 33837, USA",Establishment,(863) 594-7024,,,4.9,37,ChIJGbx1_TyBQ08R2-cwmxoyxHo
Innovative Technical Services One LLC,"9153 Carmela Ave, Davenport, FL 33897, USA",Establishment,(863) 443-9204,http://www.its1.xyz/,,5,12,ChIJDfvHnnl73YgRJWl1BYVa-qE
"Professional Mobile Services, LLC","164 Bergamot Lp, Davenport, FL 33837, USA",Establishment,(407) 501-3302,,,5,9,ChIJHxA3tqdx3YgRVeE6NPPC-Y8
"Garrison Property Services, LLC","121 Webb Dr #205, Davenport, FL 33837, USA",Establishment,(863) 353-2558,http://www.garrisonpropertyservices.com/,,1.7,30,ChIJVSlSRnBx3YgRc-WqXBign4A
Devenport Plumbing Services,"112 State St, Davenport, FL 33837, USA",Establishment,(407) 863-0750,,,4.3,38,ChIJdxGNy0Rx3YgRIyUt5fNlAJM
Dust & shine home services,"2561 Sand Hill Point Cir, Davenport, FL 33837, USA",Establishment,(772) 713-4759,http://www.dustandshinehomeservicesllc.com/,,4.9,27,ChIJ2w-Q5vFx3YgRsNPY5xUwOcg
La Garita Restaurant,"28067 US-27, Dundee, FL 33838, USA",Establishment,(863) 353-2202,https://lagaritarestaurant.com/,,4.7,747,ChIJm_FKrrJz3YgR_HNdknjHHIw
El Valenciano Restaurant,"208 E Main St, Dundee, FL 33838, USA",Establishment,(689) 210-4082,https://elvalencianorestaurantfl.com/,,4.9,206,ChIJ2U0EwSYN3YgRpZ0fvbonHmQ
Dundee Diner,"28087 US-27, Dundee, FL 33838, USA",Establishment,(863) 547-6916,https://www.facebook.com/Dundee-Diner-513508842117147/,,4.6,1939,ChIJu12E1OsM3YgR8VQDYUhy0rs
Manny’s Bar & Grill,"101 E Main St, Dundee, FL 33838, USA",Establishment,(863) 694-1545,,,4.5,15,ChIJn_TPXL4M3YgRkdux0MYpPME
Parada Tropical,"207 FL-17, Dundee, FL 33838, USA",Establishment,(863) 512-3762,https://www.facebook.com/ParadaTropical787/,,4.5,839,ChIJY7Kvm7QM3YgR8-KaZ0AprhQ
Creations Cuisine Bistro,"29890 US-27, Dundee, FL 33838, USA",Establishment,(863) 353-2771,,,4.8,118,ChIJf1YWg-UN3YgRtsxEQ3cyABc
The Lake House Kitchen-Dundee,"2301 Executive Rd, Winter Haven, FL 33884, USA",Establishment,(863) 347-4496,,,3.8,19,ChIJLe_YD8oN3YgRtDeRuXdAucQ
Donde Wilking Latin Food Truck,"915 Dundee Rd, Dundee, FL 33838, USA",Establishment,(407) 726-1237,,,4.8,395,ChIJQWcoy00N3YgR2gjv52ScMLw
Port 27,"30928 US-27, Lake Hamilton, FL 33851, USA",Establishment,,https://www.port-27.com/,,4.1,620,ChIJH0xqNABz3YgRbC8wWZ_fS-Q
Incredibowl Entertainment Winter Haven,"2010 Dundee Rd, Winter Haven, FL 33884, USA",Bowling Alley,(863) 294-3295,https://www.incredibowl.com/winter-haven,,4.5,2472,ChIJx8r5sJ8S3YgRdp9ch4-8UkI
Floridino's Italian Kitchen,"30650 US-27, Lake Hamilton, FL 33851, USA",Establishment,(863) 353-2670,http://www.floridinositaliankitchen.com/,,4.3,3504,ChIJx4ikqsMM3YgRAJtdVTjEApw
5 Hermanos Baked Potatoes,"620 Dundee Rd, Dundee, FL 33838, USA",Establishment,(863) 205-0614,,,4.9,133,ChIJtehlW5ih3YgRcAAEjODr0Ss
Cherry Pocket Steak n Seafood,"3100 Canal Rd, Lake Wales, FL 33898, USA",Establishment,(863) 880-1223,https://www.cherrypocket.com/,,4.4,4353,ChIJxR5dgPYK3YgRIfI0T1InDdE
Out-n-About Bar and Music Lounge,"28390 US-27, Dundee, FL 33838, USA",Bar,(863) 547-4613,https://www.facebook.com/outnaboutbar/,,4.4,534,ChIJd5SWFoEN3YgRTFRWHkVc4kE
Dundee Bakery,"214 E Main St, Dundee, FL 33838, USA",Bakery,(863) 353-1507,,,4.3,798,ChIJa6Mxaw4N3YgRyPUxIyJNREc
SIZZLING GRILL,"21400 US-27, Lake Wales, FL 33859, USA",Establishment,(863) 676-4898,https://www.sizzlinggrillfl.com/,,4.6,3242,ChIJCV-SdsoO3YgR3fJ2n2WnfoI
Sandy's Castle Restaurant at The Beach Retreat,"100 Legoland Way SE, Winter Haven, FL 33884, USA",Establishment,(863) 201-8303,,,3.4,28,ChIJR8lO-IUN3YgR3wsZMrThRH8
Bless This Mess,"129 E Main St, Dundee, FL 33838, USA",Establishment,(863) 280-9666,http://blessthismess.antiquetrail.com/,,4.6,143,ChIJtXrCeb4M3YgRoLvJ5RHP4kE
Lake Wales Care Center Dundee Thrift Store,"29696 US-27, Dundee, FL 33838, USA",Establishment,(863) 439-6000,http://lakewalescarecenter.com/,,4.1,169,ChIJVVVVVe4M3YgRZHA6FJknglA
Forever Vintage And Surplus,"29119 US-27, Dundee, FL 33838, USA",Establishment,(863) 651-6789,https://www.shopforevervintage.com/,,4.5,163,ChIJwQeMrK0N3YgRV8wWc3hiz4g
Eli's Western Wear Inc,"27995 US-27, Dundee, FL 33838, USA",Clothing Store,(863) 439-6655,https://eliswesternwear.com/,,4.3,255,ChIJw1lMAOwM3YgReRCJE7gs-Ug
Hope Thrift & More,"28051 US-27, Dundee, FL 33838, USA",Establishment,(863) 547-7118,http://www.myhopethriftstore.com/,,4.1,216,ChIJqQJG6LIN3YgRlNp27K4zLOs
Dundee Feed & Hardware,"307 E Main St, Dundee, FL 33838, USA",Establishment,(863) 439-3333,,,4.7,374,ChIJNbkaqr0M3YgRinXgJoQyC_w
Habitat for Humanity ReStore,"27985 US-27, Dundee, FL 33838, USA",Establishment,(863) 292-2256,http://habitateastpolk.org/,,4.2,337,ChIJh2WLP54N3YgRNPntIEa9p1s
Mattress & Furniture Discount Store,"28904 US-27, Dundee, FL 33838, USA",Establishment,(407) 421-4634,,,4.6,8,ChIJv1cFYBUN3YgR4bwnQaTK57A
Davidson Of Dundee,"28421 US-27, Dundee, FL 33838, USA",Establishment,(800) 654-0647,https://www.davidsonofdundee.com/,,4.8,697,ChIJtwk5csIM3YgRHQ9VRkeu130
Dundee Ridge Plaza,"28045 US-27, Dundee, FL 33838, USA",Establishment,(561) 994-2233,https://www.hhhmanagement.com/,,5,1,ChIJxdpaRZkN3YgRVJiq0YBevHw
Winn-Dixie,"28047 US-27, Dundee, FL 33838, USA",Establishment,(863) 439-6047,https://www.winndixie.com/StoreDetails?search=713,,4.2,2038,ChIJr5YqjcIM3YgROT1XXKAVVWc
Golf Stuff,"29620 US-27, Dundee, FL 33838, USA",Establishment,(863) 353-6324,,,4.8,107,ChIJw4G-69EM3YgRzb8ctapMH5k
The Spot Nutrition Dundee,"206 E Main St, Dundee, FL 33838, USA",Establishment,(863) 594-0742,https://nancymorales.goherbalife.com/Catalog/Home/Index/en-US/,,4.6,48,ChIJH8xMjYUN3YgRWeNcIMHUZs8
Cash Plus Of Dundee,"28019 US-27 Suite A, Dundee, FL 33838, USA",Accounting,(863) 439-5848,https://www.bojacy.com/vape,,4.7,7,ChIJy-0-SfLN6IgR-_gBrrbaDlE
Center Food Mart,"301 Center St, Dundee, FL 33838, USA",Convenience Store,(863) 547-6700,,,4.8,14,ChIJj73NILwM3YgReGytPJUJuEc
Resellerz Paradise,"132 E Haines Blvd, Lake Alfred, FL 33850, USA",Clothing Store,(863) 268-4254,,,4.5,92,ChIJz7I3er9t3YgRC2_NLJwop2g
Dollar General,"502 Dundee Rd, Dundee, FL 33838, USA",Convenience Store,(863) 216-2149,https://www.dollargeneral.com/store-directory/fl/dundee/22594,,3.8,28,ChIJ723SAdoN3YgRLdOWuRRCs6I
E-Z Storage & Business Center,"620 Dundee Rd, Dundee, FL 33838, USA",Establishment,(863) 439-1505,http://www.ezstorageandbc.com/,,4.4,29,ChIJg41aPOoM3YgRsLgtGsu-hSk
Eagle Lake Family Diner,"185 5th St, Eagle Lake, FL 33839, USA",Establishment,(863) 294-4222,,,4.6,1080,ChIJz5ntE-oT3YgRM1DGl6UNAa4
Eagle Lake Nutrition,"11000 US-17 Suite B, Eagle Lake, FL 33839, USA",Establishment,(863) 875-3127,http://facebook.com/eaglelakenutrition863,,4.9,31,ChIJu8w3usYT3YgRSzLI35HVnHk
Old Man Frank's,"1005 Lake Howard Dr SW, Winter Haven, FL 33880, USA",Bar,(863) 294-9179,http://www.oldmanfranks.com/,,4.2,2183,ChIJb-Fs2xwT3YgRnHE0xae3I8I
Love Phở & Boba,"223 N 5th St, Eagle Lake, FL 33839, USA",Establishment,(863) 280-6354,https://lovephoboba.com/,,4.2,151,ChIJ04UoU14T3YgRrOlYwBxZV8w
Crazy Fish Seafood Shack,"802 Henry St, Lake Wales, FL 33853, USA",Bar,,https://m.facebook.com/CrazyFishLakeWalesFL/,,4.5,2286,ChIJ-3OUutQI3YgRJbOUT-W9Sfc
Lake Wales Family Restaurant.,"109 FL-60 West, Lake Wales, FL 33853, USA",Establishment,(863) 676-8799,https://www.lwfamilyrest.com/,,4.6,2544,ChIJ70CkBdoI3YgRvSA-bZSLtzQ
Melanie's Seafood Company,"120 E Park Ave, Lake Wales, FL 33853, USA",Establishment,(863) 949-6879,,,4.6,472,ChIJnf2vvHwJ3YgRh_rig6s7iuQ
Vibin’ Vinny’s,"230 E Park Ave Suite 24, Lake Wales, FL 33853, USA",Establishment,(308) 206-8239,https://vibinvinnys.com/,,4.9,28,ChIJRwBmXTIJ3YgRqEFpCZyOYwk
Jay Bees,"8625 FL-60, Lake Wales, FL 33898, USA",Establishment,(863) 696-1901,https://www.facebook.com/profile.php?id=100063588069963,,4.4,820,ChIJxb8CcF2m3YgRzjkpZT8NiHU
Smokin' DJs,"122 N 1st St, Lake Wales, FL 33853, USA",Establishment,(863) 799-2551,https://www.facebook.com/share/1Juor5kVYu/,,4.6,64,ChIJccN6IQAJ3YgRWqDQMi0VQxI
Azul Tequila - Lake Wales,"4541 Macey Ln, Lake Wales, FL 33859, USA",Establishment,(863) 275-1066,http://azultequilacuisine.com/,,4.1,426,ChIJiYyqMgAN3YgRqhxEUuM2Jv0
L'Incontro Italian Restaurant,"35 St FL-60, Lake Wales, FL 33853, USA",Establishment,(863) 676-7400,https://lincontrofl.com/,,4.5,1171,ChIJ_XUMF9oI3YgR4jsmR34LKK8
AL'S PLACE Restaurant,"1530 N Scenic Hwy, Lake Wales, FL 33853, USA",Establishment,(863) 241-3070,,,4.5,262,ChIJa-LNqDcJ3YgRRQMfpUkCYYQ
Market Cafe,"20 N Market St, Lake Wales, FL 33853, USA",Establishment,(863) 676-8510,https://www.facebook.com/marketcafebrooke/,,4.8,69,ChIJHwzTo4oJ3YgR8IQbBUEg8ck
Say-Less BBQ,"907 N 2nd St, Lake Wales, FL 33853, USA",Establishment,(863) 223-8353,,,4.9,179,ChIJ263IMJUJ3YgR30Am5-FkWck
Vinnys Smoke N Grille,"3155 Canal Rd, Lake Wales, FL 33898, USA",Establishment,(863) 439-6470,,,4.7,218,ChIJ9W36m_QK3YgRX8N_ImHbHq8
The Thirsty Dragon,"126 N 1st St, Lake Wales, FL 33853, USA",Bar,(863) 275-0923,https://thirstydragonpub.com/,,4.8,37,ChIJF4B73-4J3YgR_QEYvIO9Ldw
The Ranch Coffeehouse,"247 E Park Ave, Lake Wales, FL 33853, USA",Cafe,(863) 589-5100,http://theranchlw.com/,,4.7,272,ChIJpaxIPrwJ3YgRtSA4lSaCoIA
Lady B's Tea Parlour,"205 E. Stuart Av enue, Lake Wales, FL 33853, USA",Establishment,(863) 412-4082,,,4.6,14,ChIJ3XQTn5MJ3YgRfdsu2_cDUJA
El Ranchito Mexican Restaurant Lake Wales Fl,"740 FL-60, Lake Wales, FL 33853, USA",Establishment,(863) 223-8010,,,4.6,63,ChIJ_WwyCwAP3YgREPCQD1v5lTo
Woody's Bar-B-Q,"19501 US-27, Lake Wales, FL 33853, USA",Establishment,(863) 678-1844,https://woodys.com/locations/lake-wales/,,4,1695,ChIJo7iRkm9R84gRYBiImbfvkQE
Charm City at Lake Ashton,"4141 Ashton Club Dr, Lake Wales, FL 33859, USA",Establishment,(863) 662-3300,,,4.3,48,ChIJCySJ0ssN3YgRv7xMNdSyQks
Eagle Ridge Mall,"451 Eagle Ridge Mall Entrance, Lake Wales, FL 33859, USA",Establishment,(863) 676-2300,https://lweagleridgemall.com/,,3.6,3258,ChIJGaXT0RwM3YgR6D2v3M0Z08I
