name,address,category,phone,website,email,rating,total_ratings,place_id
Affordable Air Conditioning And Heating,"4798 Florida Ave S, Lakeland, FL 33813, USA",Air Conditioning,(863) 860-7633,https://www.airconditioningandheatingfla.com/,,4,4,ChIJvwt87z053YgRaoQGo5N1WOs
Wayne Turner Plumbing (Polk),"5304 Forestbrook Dr E, Lakeland, FL 33811, USA",Plumber,(863) 452-0441,http://wayneturnerplumbing.com/,planswtp@gmail.com,5,10,ChIJbaIm9lo8MkIRYWiJ6UUnwQ8
Quick Roofing - Central FL,"3624 DMG Dr, Lakeland, FL 33811, USA",Roofing Contractor,(863) 201-6025,http://www.quickroofing.com/,support@quickroofing.com,4.3,35,ChIJj4gRz5453YgROETVTwWgdyI
Alafia Termite And Pests Corp.,"4568 White Marble Ct, Lakeland, FL 33811, USA",Termite Control,(813) 966-4935,https://alafiapestcontrol.wixsite.com/alafiapestcontrol,admin@alafiapestcontrol.com,5,9,ChIJHSsH_Ic73YgRoTW37G7vcFI
"Friendly Pest Solutions, LLC","213 Brentshire Dr, Brandon, FL 33511, USA",Mosquito Control,(813) 578-8963,https://www.friendlypestsolutions.com/,,4.9,838,ChIJF3fvFBzMwogRBx8qtDPuSsc
"Faulk Land Services, LLC","5019 Hayes Rd, Lakeland, FL 33811, USA",Landscaping,(863) 873-3431,https://faulklandservices.com/,faulklandservices@gmail.com,4.9,10,ChIJYf3KfFw53YgRzOvjL5IbW7c
Gpms Lawn Service Llc,"820 Creative Dr, Lakeland, FL 33813, USA",Lawn Care,(863) 808-2077,,,5,2,ChIJi5FaHS063YgRBeFoM2pKpmc
Edie lawn service LLC,"5749 Old Rd 37, Lakeland, FL 33813, USA",Lawn Care,(863) 262-8227,,,5,3,ChIJSWJ2Hr873YgRG-U6nwwMEXg
Live Love Lawn LLC,"4414 Florida National Dr, Lakeland, FL 33813, USA",Lawn Care,(863) 378-6698,https://livelovelawnllc.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,5,1,ChIJj8H70Ig53YgRlBS4P0o9YRk
J W Tree Work Inc.,"5130 Lunn Rd, Lakeland, FL 33811, USA",Tree Trimming,(863) 712-2369,,,5,17,ChIJRY0r3gY73YgRuXH5-AGofhk
Fields Tree & Land Management,"6515 Lakeland Highlands Rd, Lakeland, FL 33813, USA",Tree Trimming,(863) 440-2680,https://www.facebook.com/FieldsTreeandLandManagement/,,4.3,56,ChIJYwwJ7d093YgRYmdlTFYqiOU
"Steve the Painter, Inc","206 Easton Dr, Lakeland, FL 33803, USA",Painter,(863) 409-1661,,,5,8,ChIJ_3sjmzc53YgRb7ml96yoDDg
Hill Housing Painting,"495 Plumosa St, Bartow, FL 33830, USA",House Painting,(863) 614-4981,https://hillhousingllc.com/,hillhousingllc@gmail.com,5,43,ChIJGb-vitp664ARAJczch4T1jk
Fusion Cleaning,"3465 Peacock Ln, Mulberry, FL 33860, USA",Carpet Cleaning,(863) 944-8751,http://www.fusioncleaning.net/,,5,36,ChIJYz6L6cs73YgRrKGc5b4eplw
"International Oriental Rug Gallery, Hand wash cleaning & repair any type of rug","5729 Florida Ave S, Lakeland, FL 33813, USA",Carpet Cleaning,(863) 816-6555,,,5,5,ChIJjWneAuU73YgRbNBCxK7whks
G.O.P Restorations LLC,"404 Princess Pl, Lakeland, FL 33803, USA",Home Repair,(516) 805-8487,,,5,20,ChIJk7sSc6o53YgRDY-MAce1XdQ
KC's Handyman And Painting,"3625 New Jersey Rd, Lakeland, FL 33803, USA",Home Repair,(813) 763-7130,,,5,1,ChIJr2y_b8E-3YgRIKQ5jCP9Hi8
Garage Home Pros,"714 Campo Ln, Davenport, FL 33837, USA",Garage Door Repair,(321) 200-0727,https://garagehomepros.com/,garagehomepros@gmail.com,5,327,ChIJ_VZnFbR23YgRPLk3RqPRPp8
Custom Fence,"5139 Colbert Rd, Lakeland, FL 33812, USA",Fence Repair,(863) 646-0770,,,4.6,11,ChIJK4EZe3Q-3YgRmrqRBaEo0MQ
court king power wash,"5215 David St, Lakeland, FL 33813, USA",Power Washing,(561) 720-3665,http://www.courtkingpowerwash.com/,,5,14,ChIJaQR0OyfC54kRVgITlRimkfI
Minute Key,"3525 Lakeland Highlands Rd, Lakeland, FL 33803, USA",Locksmith,(863) 701-6201,https://www.minutekey.com/key-services/florida/lakeland/locksmith-key-copy-duplication-3525-lakeland-highlands-road/597/,,4.2,27,ChIJjWs7Ruk-3YgRBrsPRnIp464
College Hunks Hauling Junk and Moving,"4015 Ewell Rd, Lakeland, FL 33811, USA",Moving Company,(813) 716-9286,https://www.collegehunkshaulingjunk.com/lakeland/,,3,4,ChIJp_wAuDo73YgRDonVVwmqI5Y
"Vaughn's Cleaning Services, LLC","5180 Charles Ln, Lakeland, FL 33811, USA",Janitorial Service,(863) 510-6957,http://www.vcsclean.com/,,5,14,ChIJLWMcrtY53YgRtgV2uZJNkPE
QuickServ Cleaning,"5020 Fairfax Dr, Lakeland, FL 33813, USA",Janitorial Service,(863) 510-6707,https://www.quickservcleaning.com/,,5,1,ChIJiew5IvM_3YgRGvOB3UU5M1E
Chirino's Tile & Marble Inc,"1490 Longoak Dr S, Lakeland, FL 33811, USA",Tile Installation,(863) 738-1624,,,5,4,ChIJU7iwK5k73YgR48r187h_PNk
Solid Rock Property Inspections LLC,"157 Oak Square S, Lakeland, FL 33813, USA",Home Inspector,(863) 712-0881,http://www.solidrockpropertyinspections.com/,robert@solidrockpropertyinspections.com,4.8,17,ChIJP5ep2Fo73YgRCwtgRE_Dbzw
RJD Home Inspections LLC,"5927 Charloma Dr, Lakeland, FL 33812, USA",Home Inspection,(863) 581-5759,https://www.facebook.com/rjdhomeinspections/,,5,26,ChIJ7-Yikg893YgRMtdU6r5H3Ro
Michaels Pressure Washing & Window Cleaning,"1475 Woodlake Dr, Lakeland, FL 33803, USA",Window Cleaning,(813) 484-5574,,,0,0,ChIJ7VnaKYw_3YgRKJJ4dITlbGE
Iceberg Home Services S Lakeland,"624 Mid-Florida Dr Suite 2, Lakeland, FL 33813, USA",Appliance Repair,(863) 223-3929,https://icebergcooling.com/,,4.8,76,ChIJ_fl0tgY73YgR99tswoGq9tE
Arias Concrete Services LLC,"5102 1st St NW, Lakeland, FL 33810, USA",Concrete Contractor,(813) 313-8173,,,5,5,ChIJExjkwvdJ3YgRI7YL9GqBh3E
Solares Controls,"3810 Drane Field Rd #16, Lakeland, FL 33811, USA",Solar Panel Installation,(863) 607-6623,http://www.solarescontrols.com/,,5,2,ChIJlfiAK-o53YgRa__31zfuI5A
Jim Baker's Auto Service Inc,"410 W Brannen Rd, Lakeland, FL 33813, USA",Auto Repair,(863) 647-4378,http://www.jbakerautoservice.com/,info@jbakerautoservice.com,4.8,117,ChIJ6SsNly053YgRLhK_TjBJU6E
L&S Mobile Automotive Repair LLC,"4012 S Sugar Creek Dr, Lakeland, FL 33811, USA",Auto Repair,(863) 666-0464,,,4.9,56,ChIJqzvLdRA53YgR-ZFd4L5-GZs
Case Automotive Inc,"5849 Brannen Rd S, Lakeland, FL 33813, USA",Auto Repair,(863) 646-1926,http://caseautomotiveinc.shop/,,4.9,60,ChIJC5F8Efo73YgRNxENnaUb9JU
Christian Brothers Automotive Lakeland Heights,"6585 Florida Ave S, Lakeland, FL 33813, USA",Auto Mechanic,(863) 250-3634,https://www.cbac.com/lakeland-heights/?utm_source=GMB&utm_medium=organic&utm_campaign=lakeland-heights&utm_content=website-cta,marketing@cbac.com,4.8,893,ChIJ4wloffI73YgR66pHYK2dSUg
Buick Lakeland,"5210 Florida Ave S, Lakeland, FL 33813, USA",Car Dealership,(863) 646-5054,https://www.buicklakeland.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,sales@cannonautos.com,4.8,612,ChIJnVTDcP853YgRKEfOjMGybpY
Jenkins Auto Mart,"6614 Florida Ave S, Lakeland, FL 33813, USA",Used Cars,(863) 648-2500,http://www.jenkinsautomart.com/,9cdb553051984480bbeca1838bd78433@o422891.ingest.sentry.io,4,79,ChIJx3eJw5Q73YgRDu-W3Ia97ak
SBC Lakeland,"5210 Florida Ave S, Lakeland, FL 33813, USA",New Cars,(863) 646-5051,http://sbclakeland.com/,,4.6,258,ChIJbXnCMFY53YgRYu_rDw7DxHY
Your Car is Here,"3112 Florida Ave S, Lakeland, FL 33803, USA",New Cars,(843) 300-5174,http://yourcarisherefl.com/,yourcarisherefl@gmail.com,5,6,ChIJr-0mEfQ_3YgRmVvyapv4Mlo
Roger's Paint and Auto Body,"4837 S Gachet Blvd, Lakeland, FL 33813, USA",Auto Body Shop,(863) 513-5114,,,4.6,51,ChIJBaQeLDI_3YgRMuDXF91q8LM
Douglas Tire,"3002 S Combee Rd, Lakeland, FL 33803, USA",Tire Shop,(863) 225-5507,,,4.6,48,ChIJnQT640g_3YgRnV8UdxR7dXI
Tires Plus,"4970 Florida Ave S, Lakeland, FL 33813, USA",Tire Shop,(863) 279-0965,https://www.tiresplus.com/florida/lakeland/4970-florida-ave-s/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,533432@bfrc.com,4.2,449,ChIJIRH0oVY53YgRifBHqojK-Qo
Speedy Tire Service LLC,"5638 Oakwood Knoll Dr, Lakeland, FL 33811, USA",Tire Repair,(863) 277-0171,https://speedytireservicellc.com/,support@speedytireservicellc.com,4.9,170,ChIJPTqOmgQ73YgRbg5JlBNb4Js
TNT Car Wash 98 South,"3855 US-98, Lakeland, FL 33812, USA",Car Wash,(863) 999-2839,https://tntcarwash.net/,,4.8,6,ChIJgc469Ts_3YgRHH-A45GDsE8
JJ Automotive Repair & Care,"Carolyn Dr, Lakeland, FL 33803, USA",Auto Detailing,(863) 808-3656,https://jj-automotive-mobile-detailing-r-fb6325fc.base44.app/,,5,10,ChIJQ_OCEAU53YgRfs3d7Yafh04
Car Candy Automotive Detail Products,"4860 Drane Field Rd, Lakeland, FL 33811, USA",Auto Detailing,(863) 607-6700,http://www.carcandy.com/,sales@carcandy.com,4.7,96,ChIJm9ntQl833YgRfc5h9alFeVc
Pep Boys Auto Service & Tires,"6820 Florida Ave S, Lakeland, FL 33813, USA",Oil Change,(863) 225-1636,https://www.pepboys.com/stores/fl/lakeland/6820-s-florida-avenue?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,4.4,763,ChIJJau4RJY73YgR6pPPfx93fmg
Firestone Complete Auto Care,"5105 Florida Ave S, Lakeland, FL 33813, USA",Oil Change,(863) 614-0334,https://www.firestonecompleteautocare.com/florida/lakeland/5105-florida-ave-s/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,023043@bfrc.com,4.2,556,ChIJQ0Hqr1c53YgRiQhNxV3uA1s
Brakes by Branden,"6121 Donegal E, Lakeland, FL 33813, USA",Brake Repair,(863) 362-4230,,,5,1,ChIJASqFjis93YgRNFfBQK-p9Qw
Webbs Service Center,"2820 Florida Ave S, Lakeland, FL 33803, USA",Auto Electric,(863) 686-5498,,,4.7,31,ChIJe-Zb2z853YgRlqDzSHpXU5k
Auto Evolution Repair,"3512 Century Blvd, Lakeland, FL 33811, USA",Auto Electric,(863) 816-6848,http://autoevolutionrepair.com/,,4.4,35,ChIJ0VviBJNj54gRseu0E9UQEhI
Reyes Auto Glass Solutions LLC,"3245 Old Highway 60, Mulberry, FL 33860, USA",Auto Glass,(863) 800-4067,,,5,15,ChIJySXAkUg73YgR_gBV8LZ6Ow4
6808 Florida avenue south Lakeland florida,"6808 Florida Ave S, Lakeland, FL 33813, USA",Mexican Restaurant,(863) 262-6273,,,0,0,ChIJh1RcKAA73YgReFXg4wr-ghY
La Granja,"3919 FL-37, Lakeland, FL 33813, USA",Mexican Restaurant,(863) 603-8313,https://lagranjarestaurants.com/,,4.4,271,ChIJA6vr0B453YgRfICgJpiQyC0
Zarza Latin Food & Grill - Lakeland,"4648 Cleveland Heights Blvd, Lakeland, FL 33813, USA",Mexican Restaurant,(863) 607-3702,http://www.zarzalatinrestaurants.com/,zarzalatinrestaurant@gmail.com,4.5,1186,ChIJRU-G-a0-3YgRptqZNMcwpNc
Tijuana Flats,"4796 Florida Ave S, Lakeland, FL 33813, USA",Mexican Restaurant,(863) 937-9155,https://order.tijuanaflats.com/menu/tijuana-flats-lakeland,,4.4,919,ChIJXYKexlM53YgRTHUGhWRVzFw
Fuzzy’s Taco Shop,"3950 Florida Ave S, Lakeland, FL 33813, USA",Mexican Restaurant,(863) 617-6163,https://fuzzystacoshop.com/locations/florida/lakeland/?utm_campaign=google_maps&utm_medium=organic&utm_source=google&utm_content=website&utm_keyword=74603,fuzzyssarasota1@gmail.com,4.3,2220,ChIJUQLjnZ853YgRGAbKa2A8tYw
Chipotle Mexican Grill,"3434 Florida Ave S, Lakeland, FL 33803, USA",Mexican Restaurant,(863) 248-4371,https://locations.chipotle.com/fl/lakeland/3434-s-florida-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=1499,,3.4,2090,ChIJv93gpjM53YgRONLpX8_praM
Olive Garden Italian Restaurant,"1340 Lakeside Village Cir, Lakeland, FL 33803, USA",Italian Restaurant,(863) 688-9868,https://www.olivegarden.com/locations/fl/lakeland/lakeside-village-harden-blvd/4432?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:lakeland-fl-4432_pl:locurl_rd:1773,abc@xyz.com,4.3,3178,ChIJffeJBhY53YgR0jFSDUUFA7g
Cafe 51 Lakeland,"1023 E County Rd 540A, Lakeland, FL 33813, USA",Italian Restaurant,(863) 430-0998,https://www.facebook.com/share/178vnyhWpf/,,5,10,ChIJ8dyyaAA93YgR5FZ0kyum_S4
Magic Wok,"2129 E County Rd 540A, Lakeland, FL 33813, USA",Chinese Restaurant,(863) 709-1688,https://magicwoklakeland.com/,linqi89@yahoo.com,4.2,173,ChIJIZoiRjo83YgRRL_pMHNwveo
Bamboo Wok,"5151 US-98, Lakeland, FL 33812, USA",Chinese Restaurant,(863) 701-8883,https://bamboowoklake.com/,,4.1,182,ChIJaWmBFAw-3YgRI3waPXC_1e4
Happy House,"6856 Florida Ave S, Lakeland, FL 33813, USA",Chinese Restaurant,(863) 646-1888,https://happyhouselakeland.kwickmenu.com/index.php,johnsmith@kwickpos.com,3.6,237,ChIJy3H-sJU73YgR5j7gRE5hREk
Barbecue stand Best ever! Saturday and sunday,"Lakeland, FL 33811, USA",Bbq Restaurant,,,,4.9,9,ChIJEzC-O2E53YgRvAukMt4xHLc
Miller's Ale House,"5650 Florida Ave S, Lakeland, FL 33813, USA",Steakhouse,(863) 709-9262,https://millersalehouse.com/locations/lakeland/?utm_source=gmb&utm_medium=organic,,4.3,3214,ChIJ_Shaz-Q73YgRwu1vHFN19kQ
Little Caesars Pizza,"2936 Florida Ave S, Lakeland, FL 33803, USA",Pizza,(863) 937-9222,https://littlecaesars.com/en-us/store/8922,,4.1,881,ChIJ0yv2cCw53YgRtxbhQTAcC8E
Papa Johns Pizza,"3608 Harden Blvd, Lakeland, FL 33803, USA",Pizza Delivery,(863) 619-7272,https://locations.papajohns.com/united-states/fl/33803/lakeland/3608-harden-blvd.?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTMyODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,3.7,217,ChIJ3bF4Fsw-3YgRZSif4jFI7t0
Fusion&Sabor Kitchen,"4417 Florida Ave S, Lakeland, FL 33813, USA",Fast Food,(863) 213-4311,,,5,27,ChIJLSNPKAA53YgR2Vops-yO5xg
Checkers,"2919 Florida Ave S, Lakeland, FL 33803, USA",Fast Food,(863) 682-3193,https://checkersandrallys.com/location/-448348?y_source=1_MzI0ODg5NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,3.6,1682,ChIJv0LSbSw53YgRRnM3Mz8WLfo
Steak ’n Shake,"3906 Florida Ave S, Lakeland, FL 33813, USA",Fast Food,(863) 648-1440,https://www.steaknshake.com/locations/fl-lakeland-south-florida-avenue/,,3.7,2743,ChIJw2ZVj0o53YgRwlnn7giRKiE
Wendy's,"3929 Florida Ave S, Lakeland, FL 33813, USA",Fast Food,(863) 646-0844,https://locations.wendys.com/united-states/fl/lakeland/3929-s-florida-ave?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,,4,1221,ChIJoS-Pako53YgRKHumPUk4s08
Wendy's,"3545 Lakeland Highlands Rd, Lakeland, FL 33803, USA",Fast Food,(863) 644-5777,https://locations.wendys.com/united-states/fl/lakeland/3545-lakeland-highlands-rd?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,,4.1,915,ChIJmR8xn-4-3YgRM9ENXhFlZMM
Graze Craze Charcuterie Boards & Boxes,"4525 Florida Ave S #30, Lakeland, FL 33813, USA",Sandwich Shop,(863) 606-5002,https://order.toasttab.com/online/graze-craze-lakeland-fl,,5,31,ChIJSU7vSsk53YgRVo1xG9NXyxw
Jimmy John's,"4128 Florida Ave S, Lakeland, FL 33813, USA",Deli,(863) 644-9694,https://locations.jimmyjohns.com/fl/lakeland/sandwiches-1639.html?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAyNDA4NTMzNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,3.9,255,ChIJRVb_Wko53YgRkX5rtEGUOSU
Lake Wales Cheese Shoppe & Deli,"224 E Bullard Ave, Lake Wales, FL 33853, USA",Deli,(863) 317-9847,https://lwcheeseshoppe.com/?utm_source=google,,4.8,216,ChIJe7wyQ9EJ3YgRS74-bWo1xVU
Portico Coffeehouse,"1000 Longfellow Blvd, Lakeland, FL 33801, USA",Espresso,(863) 667-5268,http://mkt.com/PorticoCoffee,portico@seu.edu,4.6,41,ChIJPULYrg8_3YgRDEkt8BjZ-Vg
Flowers Baking Co,"2226 S Combee Rd suite #1, Lakeland, FL 33801, USA",Bakery,(863) 668-9340,https://flowersfoods.com/,,4.5,45,ChIJZ7qz4qo_3YgRL5j62pRSZy4
Tastykake,"2226 S Combee Rd suite #1, Lakeland, FL 33801, USA",Bakery,(863) 600-8678,https://www.tastykake.com/,,4.5,188,ChIJI_xI-6o_3YgRR2klZRi-XhQ
Dunkin',"3110 Florida Ave S, Lakeland, FL 33803, USA",Donuts,(863) 701-1900,https://locations.dunkindonuts.com/en/fl/lakeland/3110-s.-florida-ave/341394?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=341394&y_source=1_MTIxMTE0NzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,3.8,1051,ChIJ0edhoi053YgRhBFMmf8QrtM
Grazing Swan Bakes,"6017 Stoney Creek Pl, Lakeland, FL 33811, USA",Cupcakes,(352) 316-2854,https://bakesy.shop/b/grazing-swan-bakes,,5,6,ChIJRdBo-w073YgRci-lcZ25oD0
Jeremiah's Italian Ice,"2117 E County Rd 540A, Lakeland, FL 33813, USA",Frozen Yogurt,(863) 500-8055,https://jeremiahsice.com/?utm_medium=yext&utm_source=extnet&y_source=1_NTQyMjg5NDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,4.5,108,ChIJfzgHzKM93YgRxgFXiVSWR-c
Lakeside Village,"1479 Town Center Dr, Lakeland, FL 33803, USA",Frozen Yogurt,(863) 616-9360,https://www.crcrealty.com/commercial/lakeside-village/,info@crcrealty.com,4.5,6660,ChIJj3-B1hU53YgRNU9uhCecPi0
Fruteria El Paisano,"107 S Combee Rd, Lakeland, FL 33801, USA",Food Truck,,https://www.facebook.com/janeth.yanez.9484,,4.7,89,ChIJd-m1XVY_3YgR1IeI6n8WYbY
Shine Bright Nutrition (Herbalife),"1547 S Combee Rd, Lakeland, FL 33801, USA",Smoothie,(863) 937-9590,,,4.9,28,ChIJQeDh7Wo_3YgRBdY684RCNX4
Hana Tea House,"4525 Florida Ave S APT 6, Lakeland, FL 33813, USA",Smoothie,(863) 225-2006,https://www.instagram.com/hanateahouse.lkld?igsh=ZHQ3NnNvb3hnbzc%3D&utm_source=qr,,4.8,241,ChIJqSzJhFw53YgRbFVkFi2fmNU
Popeyes Louisiana Kitchen,"3815 Florida Ave S, Lakeland, FL 33813, USA",Chicken Restaurant,(813) 619-9718,https://www.popeyes.com/store-locator/store/restaurant_84847,,3.3,1681,ChIJKRf4sTVH3YgRHYHvs-9sQC8
The Green Table on Tour,"1111 Bell Shoals Rd, Brandon, FL 33511, USA",Vegan Restaurant,(727) 776-2970,https://streetfoodfinder.com/thegreentableontour,,5,57,ChIJO-77iOrNwogRbDnX1BrgqYw
Family Dental Care,"4455 Florida National Dr, Lakeland, FL 33813, USA",Dentist,(863) 341-0141,http://familydentalcaresouthlakeland.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,4.9,901,ChIJ6_gs2U053YgRIMBk_cDvbNU
Lakeland Family Dental Arts,"215 Imperial Blvd c2, Lakeland, FL 33803, USA",Dentist,(863) 619-8836,http://unbouncepages.com/lakeland-family-dental-arts/,,4.8,95,ChIJWXSwzzM53YgRrPVDfeFsXV8
Highland Park Dental - Mical Slater DMD,"4326 Highland Park Blvd #1647, Lakeland, FL 33813, USA",Dentist,(863) 400-0130,https://www.highlandparksmile.com/,info@highlandparksmile.com,5,109,ChIJlZ8ysUw53YgRA_1CgDDzkBE
Coast Dental,"4744 Florida Ave S, Lakeland, FL 33813, USA",Orthodontist,(863) 644-1226,https://www.coastdental.com/dentist-office/lakeland-fl-33813?utm_source=gmb&utm_medium=organic,southlakeland@coastdental.com,4.4,686,ChIJ36GctVM53YgRRqq_Vehr1RI
Advanced Endodontic Specialists LLC,"5115 Florida Ave S, Lakeland, FL 33813, USA",Orthodontist,(863) 687-8990,,,4.5,200,ChIJCdfNLts43YgR7EcZ1HmQv2A
"Lea D Wheeler, D.M.D","4406 Florida Ave S #29, Lakeland, FL 33813, USA",Cosmetic Dentist,(863) 701-0234,http://www.leawheeler.net/,office@leawheeler.net,5,160,ChIJG_VWqU053YgRzrBCxAriCVw
"David Lee DDS, MD (Oral Surgeon)","3845 Florida Ave S, Lakeland, FL 33813, USA",Dental Implants,(863) 594-1760,https://www.dentalspecialtyflorida.com/dentist-office/lakeland-fl-33813?utm_source=Google&utm_medium=KnowledgePanel&utm_campaign=Website,,5,60,ChIJ___Pzz9H3YgRJLGaLDPMdkg
Lakeland Periodontics: Belcher James M DDS,"3003 Florida Ave S Suite 201, Lakeland, FL 33803, USA",Dental Implants,(863) 687-9227,http://www.lakelandperio.com/,,5,1,ChIJ7-UUNSw53YgRwwGuWRTb55I
"Chiropractor, Dr. David W. Choate","1965 E Edgewood Dr, Lakeland, FL 33803, USA",Chiropractor,(863) 913-1240,https://drdchoate.com/,impallari@gmail.com,5,5,ChIJNeOMn8M53YgRK6lKATf64wU
Velocity Chiropractic & Rehab,"6030 Florida Ave S Suite #115, Lakeland, FL 33813, USA",Chiropractic,(863) 646-3388,http://www.velocitychiropractic.com/,joe@velocitychiropractic.com,4.2,36,ChIJV8mD81c53YgRVU2osTJ7nk4
"The Little Gym of Lakeland, FL","1489 Town Center Dr Ste D-116, Lakeland, FL 33803, USA",Gym,(863) 225-8052,https://www.thelittlegym.com/florida-lakeland/,,5,2,ChIJY2o3DPc53YgRiirlk6QANG8
Dynamic 24 FITNESS CENTER Lkld,"1015 E County Rd 540A, Lakeland, FL 33813, USA",Fitness Center,(863) 712-4429,http://facebook.com/DrizNation24,,4.7,15,ChIJJx6gze873YgRs41jrPlJ14k
Central Florida Strength and Mobility,"2011 Florida Ave S, Lakeland, FL 33803, USA",Crossfit,(863) 944-9108,,,5,3,ChIJXbPUvtU43YgRgYfAMSMZgro
"DayDreams Day Spa & Massage | Brandon, FL","658 Oakfield Dr, Brandon, FL 33511, USA",Day Spa,(813) 657-2992,http://www.daydreamsdayspa.com/,wesleychapel@daydreamsdayspa.com,4.8,424,ChIJH2B0TNDNwogRnrER0_91fME
Rejuvenation Spa,"4373 Lynx Paw Trail, Valrico, FL 33596, USA",Day Spa,(813) 643-8266,http://www.rejuvenationspafl.com/,,5,271,ChIJW4W_H7HSwogReV8pl3uhBz8
Kn0Barber,"Florida Ave S, Lakeland, FL 33803, USA",Barber Shop,(863) 614-5811,https://kn0barber.booksy.com/a/,info.us@booksy.com,5,5,ChIJ5Rg102053YgR1vAimbaxkHM
Generation Pro Barbershop,"5325 Florida Ave S, Lakeland, FL 33813, USA",Barber Shop,(863) 500-9171,http://www.genproshop.com/,,5,155,ChIJ50BzcOw73YgRsqART4BWz2Q
Kirkland & Co Barbershop,"215 Lake Miriam Dr, Lakeland, FL 33813, USA",Barber Shop,(863) 646-3981,https://kirklandsbarbershoplakeland.com/,hellokirklands@gmail.com,5,17,ChIJgw93tEI53YgRo2NmhxMYO4Y
Don V Pacheco Barbershop at Sola Salons,"1476 Town Center Dr Suite 131, Lakeland, FL 33803, USA",Barber Shop,(757) 300-3537,https://donpacheco.org/,don.v.pacheco@gmail.com,4.9,44,ChIJsd5Icng53YgRiAAFUCGA300
Evan Dell Bespoke Hair,"4406 S Florida Ct #31, Lakeland, FL 33813, USA",Barber Shop,(813) 763-0824,https://www.evandellbarber.com/,evandellbespokebarber@gmail.com,5,46,ChIJux3yoVk53YgRFjAJ-gB39ck
CHAD'S V.I.P. BARBERSHOP,"4415 Florida National Dr suite 207, Lakeland, FL 33813, USA",Barber Shop,(863) 255-2482,,,5,1,ChIJm9uFJOi-REIR0tijlRQIDtc
Evolution barbershop,"1531 S Combee Rd, Lakeland, FL 33801, USA",Barber Shop,(727) 623-5082,http://evolution-barbershop.square.site/,ericktorresquinones@gmail.comq,5,261,ChIJwwTviMo_3YgRKB9pQazoKP8
LA Gentleman Cuts,"6645 Florida Ave S STE 7, Lakeland, FL 33813, USA",Men'S Haircuts,(863) 937-8876,https://lagentlemenscuts.com/,lagentlemanbarbershop@gmail.com,4.6,299,ChIJf1Q7k5U73YgRFOgv0zlGmpA
Sport Clips Haircuts of South Florida Ave. and Polk Pkwy.,"3615 Florida Ave S #1330, Lakeland, FL 33803, USA",Men'S Haircuts,(863) 619-2800,https://sportclips.com/us-fl-lakeland-fl601?utm_source=google&utm_medium=link&utm_campaign=gbp&utm_content=soci,,4.4,443,ChIJQ9orozY53YgRdcb1XEm3Qck
The Heights Salon & Spa,"3333 Cleveland Heights Blvd, Lakeland, FL 33803, USA",Hair Salon,(863) 646-9990,https://theheightslkld.com/,bebeautiful@theheightsasalonandspa.com,4.8,150,ChIJV0A_Ncw-3YgRzT840yrRG3k
Refresh Hair Studio,"4204 Florida Ave S, Lakeland, FL 33813, USA",Color Specialist,(631) 374-5576,https://hairbytraylakeland.godaddysites.com/,hairbytraylakeland@gmail.com,5,12,ChIJXU2yQJQ73YgR7y2VvdeAbSI
Epi Color Hair Studio,"4406 Florida Ave S, Lakeland, FL 33813, USA",Color Specialist,(863) 616-1100,,,0,0,ChIJVataA0053YgRb4T5BNU79Vs
Millionhair Lab,"4746 Florida Ave S, Lakeland, FL 33813, USA",Color Specialist,(863) 606-8454,http://millionhairlab.com/,,5,1,ChIJ6zOkFD853YgRXinVwAeJRIA
Noire The Nail Bar of Lakeland,"4620 Florida Ave S #110, Lakeland, FL 33813, USA",Nail Salon,(863) 606-6015,http://noirethenailbaroflakeland.com/,,3.7,272,ChIJjYwyY1I53YgR0BYno-iJigw
Nail By Leon & Kim,"3224 Florida Ave S, Lakeland, FL 33803, USA",Nail Salon,(863) 646-1660,,,4.4,133,ChIJhWqLiC053YgRTJqZLqiJcso
Cuban Nail Art Tech,"225 E Edgewood Dr, Lakeland, FL 33803, USA",Nail Salon,(786) 825-8953,,,5,15,ChIJmxbRSgA53YgRVqf42DqUeFo
